Name,OriginID,DestinationID,Total_Length_m
KnightsLanding - KnaggsRanch_Rel,100,98,22501.76068
KnightsLanding - KnaggsRanch_BlwRel,100,97,22610.19547
KnightsLanding - Bullock Bend,100,54,23735.40804
KnightsLanding - YB_OldRiverRd,100,142,25760.09304
KnightsLanding - Butte5,100,60,28343.02755
KnightsLanding - BC_Beach,100,33,30062.4111
KnightsLanding - Butte4,100,59,36254.59921
KnightsLanding - Butte3,100,58,37819.50727
KnightsLanding - BlwTisdale,100,51,38104.43156
KnightsLanding - YB_LeveeMarker,100,139,41679.72681
KnightsLanding - AbvTisdale,100,9,46095.1961
KnightsLanding - StarBend,100,129,47883.44197
KnightsLanding - YB_LisbonWeir,100,141,49597.60054
KnightsLanding - Butte2,100,57,49874.38392
KnightsLanding - AR_Mouth,100,17,51030.12749
KnightsLanding - TowerBridge,100,138,52475.60118
KnightsLanding - I80_Br,100,95,53730.63399
KnightsLanding - FR Boyds Release,100,78,54192.79851
KnightsLanding - BoydsPump,100,53,54430.37501
KnightsLanding - SacTrawl1,100,122,57476.59076
KnightsLanding - AR_Upstream_Hwy80,100,20,57762.70252
KnightsLanding - SacTrawl2,100,123,57826.85487
KnightsLanding - Abv Grimes,100,2,58111.35608
KnightsLanding - ShanghaiBend,100,124,58933.50431
KnightsLanding - Butte1,100,56,60471.77436
KnightsLanding - Butte0.5,100,55,60916.60461
KnightsLanding - SutterBypass Weir2 RST,100,132,60961.90992
KnightsLanding - ToeDrainRST,100,137,64269.41613
KnightsLanding - Colusa BC3,100,69,64382.77865
KnightsLanding - AR_Downstream_WattAve,100,16,65045.62739
KnightsLanding - MeridanBr,100,103,68000.42803
KnightsLanding - Freeport Div.,100,80,71287.34543
KnightsLanding - FreeportBr,100,81,71287.34543
KnightsLanding - ToeDrainBase,100,136,71316.81185
KnightsLanding - Freeport,100,79,72137.3181
KnightsLanding - Colusa BC2,100,68,73384.56683
KnightsLanding - AR_RanchoCordova,100,18,76523.46022
KnightsLanding - YB_LibertyIsBase,100,140,79917.57361
KnightsLanding - Lower Minor,100,102,80770.43708
KnightsLanding - SunsetPumps,100,131,82442.6385
KnightsLanding - AR_Sunrise_Ramp,100,19,83243.78319
KnightsLanding - Hwy84Ferry,100,94,84155.33477
KnightsLanding - AbvColusaBr,100,7,84840.97692
KnightsLanding - BlwMoulton,100,49,84840.97692
KnightsLanding - Hood Release,100,90,84857.00752
KnightsLanding - Hood_RT,100,91,85001.09024
KnightsLanding - Above_Hood,100,1,85665.67411
KnightsLanding - BaseSutterSteam,100,21,86009.1828
KnightsLanding - Hood,100,89,86365.36352
KnightsLanding - Nimbus Hatchery RW,100,118,86944.96584
KnightsLanding - SR_Mouth,100,128,87508.34974
KnightsLanding - RioVistaBr,100,121,88359.66912
KnightsLanding - Blw_Hood,100,39,90100.7278
KnightsLanding - MinerNorth,100,111,90790.60261
KnightsLanding - AbvColusaBrRT,100,8,91367.29686
KnightsLanding - MinorBlwSutter,100,112,91437.37937
KnightsLanding - Blw_Sutter,100,44,93084.72832
KnightsLanding - SutterSlough,100,133,93584.50193
KnightsLanding - SutterSteamJunc,100,134,95255.40464
KnightsLanding - Colusa AC2,100,66,95629.70749
KnightsLanding - Blw_Steamboat,100,43,95944.54437
KnightsLanding - SteamboatSlough,100,130,96190.0287
KnightsLanding - CoxRiffle,100,70,96625.35917
KnightsLanding - ThreeMile,100,135,97088.71822
KnightsLanding - DeckerIsland,100,71,99760.94841
KnightsLanding - Gridley_Rel,100,88,100214.8138
KnightsLanding - DeltaCross_Channel,100,77,104807.0078
KnightsLanding - BlwGeorgiana,100,48,104936.8535
KnightsLanding - SJ_JerseyPt,100,126,105105.4509
KnightsLanding - Georgiana_Slough,100,85,105371.6775
KnightsLanding - Mok_NF,100,113,108221.6742
KnightsLanding - Colusa AC3,100,67,108379.5342
KnightsLanding - Mok_SF,100,115,109689.3657
KnightsLanding - AntiochBridge,100,15,111302.6806
KnightsLanding - Antioch,100,14,112771.389
KnightsLanding - ChippsW,100,65,114112.2734
KnightsLanding - ChippsE,100,64,114628.6695
KnightsLanding - BlwButteBr,100,45,115376.775
KnightsLanding - SJ_Dutch Slough,100,125,115380.708
KnightsLanding - SouthofBW,100,127,115827.4939
KnightsLanding - GeorgeMok,100,84,118994.0074
KnightsLanding - Mok_NF_end,100,114,120844.342
KnightsLanding - ButteBr,100,62,121060.8686
KnightsLanding - Mok_SF_end,100,117,124813.7993
KnightsLanding - Old River,100,119,124926.0099
KnightsLanding - Mok_SF_Blw_Hwy12,100,116,127065.961
KnightsLanding - MiddleRiver,100,104,127467.8426
KnightsLanding - Benicia,100,34,134740.0829
KnightsLanding - BlwOrd,100,50,138563.183
KnightsLanding - Blw_IrvineFinch,100,40,171255.1286
KnightsLanding - GCID_abv,100,82,180574.7936
KnightsLanding - GCID_blw,100,83,180574.7936
KnightsLanding - GoldenGateE,100,86,190578.4353
KnightsLanding - GoldenGateW,100,87,191404.6013
KnightsLanding - Abv_Otter_Island,100,4,195879.5395
KnightsLanding - Abv_WoodsonBr,100,6,201702.66
KnightsLanding - DeerCk4,100,76,206385.9193
KnightsLanding - DeerCk3,100,75,209442.7254
KnightsLanding - DeerCk2,100,74,209738.2431
KnightsLanding - DeerCk1,100,73,213421.8246
KnightsLanding - DeerCk_RST,100,72,218294.092
KnightsLanding - Mill_Ck_Conf,100,105,218532.3193
KnightsLanding - MillCk3,100,110,220263.3327
KnightsLanding - MillCk2,100,109,221481.2655
KnightsLanding - MillCk1.5,100,108,225127.5582
KnightsLanding - MillCk1,100,107,226728.4253
KnightsLanding - Hunters,100,92,227237.8556
KnightsLanding - MillCk_RST_Rel,100,106,227512.3447
KnightsLanding - AntelopeConf,100,13,231975.7123
KnightsLanding - Blw_Salt,100,42,233732.1693
KnightsLanding - JV_Glide,100,96,235494.3777
KnightsLanding - AntelopeCk2,100,12,235614.7582
KnightsLanding - Abv_RBPP,100,5,238108.9941
KnightsLanding - RedBluffDivDam,100,120,238108.9941
KnightsLanding - AntelopeCk1,100,11,240340.3311
KnightsLanding - Adobe,100,10,245319.075
KnightsLanding - Blw_Paynes_Ck,100,41,253229.9285
KnightsLanding - Battle_Conf,100,22,284368.0871
KnightsLanding - BattleCk4,100,32,285287.8254
KnightsLanding - BattleCk3,100,31,288365.8919
KnightsLanding - BattleCk1_2014,100,27,290740.7814
KnightsLanding - BattleCk2,100,28,291861.603
KnightsLanding - BattleCk_Bridge,100,23,292308.5802
KnightsLanding - BattleCk2_2014,100,29,293240.7655
KnightsLanding - BattleCk1,100,26,293609.8272
KnightsLanding - BattleCk250BlwFL,100,30,293859.2243
KnightsLanding - BattleCk_CNFH,100,24,293970.7565
KnightsLanding - BattleCk_RST_Rel,100,25,294015.9609
KnightsLanding - BlwCowCr,100,47,298227.0247
KnightsLanding - Blw_ClearCr,100,35,312939.5986
KnightsLanding - Bonnyview_Rel,100,52,317893.975
KnightsLanding - Blw_Cypress,100,36,321477.7364
KnightsLanding - Hwy 44 Bridge,100,93,325200.0206
KnightsLanding - Caldwell Park_Rel,100,63,328717.1546
KnightsLandingBr - KnightsLandingBr,101,101,0
KnightsLandingBr - KnightsLanding,101,100,2586.30515
KnightsLandingBr - Knights_RST,101,99,3297.195147
KnightsLandingBr - Butte6,101,61,15333.86676
KnightsLandingBr - Abv_FremontWeir,101,3,16786.33282
KnightsLandingBr - Blw_FRConf,101,37,16786.33282
KnightsLandingBr - Blw_FremontWeir,101,38,16786.33282
KnightsLandingBr - BlwChinaBend,101,46,19655.46361
KnightsLandingBr - KnaggsRanch_Rel,101,98,19915.45553
KnightsLandingBr - KnaggsRanch_BlwRel,101,97,20023.89032
KnightsLandingBr - YB_OldRiverRd,101,142,23173.78789
KnightsLandingBr - Butte5,101,60,25756.7224
KnightsLandingBr - Bullock Bend,101,54,26321.71319
KnightsLandingBr - BC_Beach,101,33,27476.10595
KnightsLandingBr - Butte4,101,59,33668.29406
KnightsLandingBr - Butte3,101,58,35233.20212
KnightsLandingBr - YB_LeveeMarker,101,139,39093.42166
KnightsLandingBr - BlwTisdale,101,51,40690.73671
KnightsLandingBr - StarBend,101,129,45297.13682
KnightsLandingBr - YB_LisbonWeir,101,141,47011.29539
KnightsLandingBr - Butte2,101,57,47288.07877
KnightsLandingBr - AR_Mouth,101,17,48443.82234
KnightsLandingBr - AbvTisdale,101,9,48681.50125
KnightsLandingBr - TowerBridge,101,138,49889.29603
KnightsLandingBr - I80_Br,101,95,51144.32884
KnightsLandingBr - FR Boyds Release,101,78,51606.49336
KnightsLandingBr - BoydsPump,101,53,51844.06986
KnightsLandingBr - SacTrawl1,101,122,54890.28561
KnightsLandingBr - AR_Upstream_Hwy80,101,20,55176.39737
KnightsLandingBr - SacTrawl2,101,123,55240.54972
KnightsLandingBr - ShanghaiBend,101,124,56347.19916
KnightsLandingBr - Butte1,101,56,57885.46921
KnightsLandingBr - Butte0.5,101,55,58330.29946
KnightsLandingBr - SutterBypass Weir2 RST,101,132,58375.60477
KnightsLandingBr - Abv Grimes,101,2,60697.66123
KnightsLandingBr - ToeDrainRST,101,137,61683.11098
KnightsLandingBr - AR_Downstream_WattAve,101,16,62459.32224
KnightsLandingBr - Colusa BC3,101,69,66969.0838
KnightsLandingBr - Freeport Div.,101,80,68701.04028
KnightsLandingBr - FreeportBr,101,81,68701.04028
KnightsLandingBr - ToeDrainBase,101,136,68730.5067
KnightsLandingBr - Freeport,101,79,69551.01295
KnightsLandingBr - MeridanBr,101,103,70586.73318
KnightsLandingBr - AR_RanchoCordova,101,18,73937.15507
KnightsLandingBr - Colusa BC2,101,68,75970.87198
KnightsLandingBr - YB_LibertyIsBase,101,140,77331.26846
KnightsLandingBr - Lower Minor,101,102,78184.13193
KnightsLandingBr - SunsetPumps,101,131,79856.33335
KnightsLandingBr - AR_Sunrise_Ramp,101,19,80657.47804
KnightsLandingBr - Hwy84Ferry,101,94,81569.02962
KnightsLandingBr - Hood Release,101,90,82270.70237
KnightsLandingBr - Hood_RT,101,91,82414.78509
KnightsLandingBr - Above_Hood,101,1,83079.36896
KnightsLandingBr - BaseSutterSteam,101,21,83422.87765
KnightsLandingBr - Hood,101,89,83779.05837
KnightsLandingBr - Nimbus Hatchery RW,101,118,84358.66069
KnightsLandingBr - SR_Mouth,101,128,84922.04459
KnightsLandingBr - RioVistaBr,101,121,85773.36397
KnightsLandingBr - AbvColusaBr,101,7,87427.28207
KnightsLandingBr - BlwMoulton,101,49,87427.28207
KnightsLandingBr - Blw_Hood,101,39,87514.42265
KnightsLandingBr - MinerNorth,101,111,88204.29746
KnightsLandingBr - MinorBlwSutter,101,112,88851.07422
KnightsLandingBr - Blw_Sutter,101,44,90498.42317
KnightsLandingBr - SutterSlough,101,133,90998.19678
KnightsLandingBr - SutterSteamJunc,101,134,92669.09949
KnightsLandingBr - Blw_Steamboat,101,43,93358.23922
KnightsLandingBr - SteamboatSlough,101,130,93603.72355
KnightsLandingBr - AbvColusaBrRT,101,8,93953.60201
KnightsLandingBr - CoxRiffle,101,70,94039.05402
KnightsLandingBr - ThreeMile,101,135,94502.41307
KnightsLandingBr - DeckerIsland,101,71,97174.64326
KnightsLandingBr - Gridley_Rel,101,88,97628.50865
KnightsLandingBr - Colusa AC2,101,66,98216.01264
KnightsLandingBr - DeltaCross_Channel,101,77,102220.7026
KnightsLandingBr - BlwGeorgiana,101,48,102350.5484
KnightsLandingBr - SJ_JerseyPt,101,126,102519.1458
KnightsLandingBr - Georgiana_Slough,101,85,102785.3723
KnightsLandingBr - Mok_NF,101,113,105635.369
KnightsLandingBr - Mok_SF,101,115,107103.0605
KnightsLandingBr - AntiochBridge,101,15,108716.3755
KnightsLandingBr - Antioch,101,14,110185.0838
KnightsLandingBr - Colusa AC3,101,67,110965.8394
KnightsLandingBr - ChippsW,101,65,111525.9682
KnightsLandingBr - ChippsE,101,64,112042.3644
KnightsLandingBr - SJ_Dutch Slough,101,125,112794.4028
KnightsLandingBr - SouthofBW,101,127,113241.1887
KnightsLandingBr - GeorgeMok,101,84,116407.7023
KnightsLandingBr - BlwButteBr,101,45,117963.0802
KnightsLandingBr - Mok_NF_end,101,114,118258.0368
KnightsLandingBr - Mok_SF_end,101,117,122227.4941
KnightsLandingBr - Old River,101,119,122339.7048
KnightsLandingBr - ButteBr,101,62,123647.1738
KnightsLandingBr - Mok_SF_Blw_Hwy12,101,116,124479.6558
KnightsLandingBr - MiddleRiver,101,104,124881.5375
KnightsLandingBr - Benicia,101,34,132153.7778
KnightsLandingBr - BlwOrd,101,50,141149.4881
KnightsLandingBr - Blw_IrvineFinch,101,40,173841.4338
KnightsLandingBr - GCID_abv,101,82,183161.0987
KnightsLandingBr - GCID_blw,101,83,183161.0987
KnightsLandingBr - GoldenGateE,101,86,187992.1301
KnightsLandingBr - GoldenGateW,101,87,188818.2962
KnightsLandingBr - Abv_Otter_Island,101,4,198465.8447
KnightsLandingBr - Abv_WoodsonBr,101,6,204288.9652
KnightsLandingBr - DeerCk4,101,76,208972.2245
KnightsLandingBr - DeerCk3,101,75,212029.0305
KnightsLandingBr - DeerCk2,101,74,212324.5482
KnightsLandingBr - DeerCk1,101,73,216008.1298
KnightsLandingBr - DeerCk_RST,101,72,220880.3972
KnightsLandingBr - Mill_Ck_Conf,101,105,221118.6244
KnightsLandingBr - MillCk3,101,110,222849.6379
KnightsLandingBr - MillCk2,101,109,224067.5706
KnightsLandingBr - MillCk1.5,101,108,227713.8634
KnightsLandingBr - MillCk1,101,107,229314.7304
KnightsLandingBr - Hunters,101,92,229824.1607
KnightsLandingBr - MillCk_RST_Rel,101,106,230098.6498
KnightsLandingBr - AntelopeConf,101,13,234562.0175
KnightsLandingBr - Blw_Salt,101,42,236318.4745
KnightsLandingBr - JV_Glide,101,96,238080.6829
KnightsLandingBr - AntelopeCk2,101,12,238201.0634
KnightsLandingBr - Abv_RBPP,101,5,240695.2993
KnightsLandingBr - RedBluffDivDam,101,120,240695.2993
KnightsLandingBr - AntelopeCk1,101,11,242926.6362
KnightsLandingBr - Adobe,101,10,247905.3802
KnightsLandingBr - Blw_Paynes_Ck,101,41,255816.2337
KnightsLandingBr - Battle_Conf,101,22,286954.3922
KnightsLandingBr - BattleCk4,101,32,287874.1305
KnightsLandingBr - BattleCk3,101,31,290952.1971
KnightsLandingBr - BattleCk1_2014,101,27,293327.0865
KnightsLandingBr - BattleCk2,101,28,294447.9081
KnightsLandingBr - BattleCk_Bridge,101,23,294894.8854
KnightsLandingBr - BattleCk2_2014,101,29,295827.0707
KnightsLandingBr - BattleCk1,101,26,296196.1324
KnightsLandingBr - BattleCk250BlwFL,101,30,296445.5294
KnightsLandingBr - BattleCk_CNFH,101,24,296557.0616
KnightsLandingBr - BattleCk_RST_Rel,101,25,296602.266
KnightsLandingBr - BlwCowCr,101,47,300813.3299
KnightsLandingBr - Blw_ClearCr,101,35,315525.9038
KnightsLandingBr - Bonnyview_Rel,101,52,320480.2801
KnightsLandingBr - Blw_Cypress,101,36,324064.0415
KnightsLandingBr - Hwy 44 Bridge,101,93,327786.3258
KnightsLandingBr - Caldwell Park_Rel,101,63,331303.4598
Lower Minor - Lower Minor,102,102,0
Lower Minor - YB_LibertyIsBase,102,140,2669.483889
Lower Minor - Hwy84Ferry,102,94,6907.245049
Lower Minor - BaseSutterSteam,102,21,8761.09308
Lower Minor - ToeDrainBase,102,136,9453.625239
Lower Minor - MinerNorth,102,111,10020.16552
Lower Minor - SR_Mouth,102,128,10260.26002
Lower Minor - MinorBlwSutter,102,112,10666.94229
Lower Minor - RioVistaBr,102,121,11111.5794
Lower Minor - SutterSteamJunc,102,134,14484.96756
Lower Minor - SutterSlough,102,133,16484.22571
Lower Minor - ToeDrainRST,102,137,16501.02096
Lower Minor - Blw_Sutter,102,44,17775.88457
Lower Minor - ThreeMile,102,135,19840.6285
Lower Minor - Blw_Hood,102,39,19967.99985
Lower Minor - SteamboatSlough,102,130,20508.34774
Lower Minor - Blw_Steamboat,102,43,20635.70062
Lower Minor - DeckerIsland,102,71,22512.85869
Lower Minor - Hood,102,89,23703.36412
Lower Minor - Above_Hood,102,1,24403.05353
Lower Minor - Hood_RT,102,91,25067.6374
Lower Minor - Hood Release,102,90,25211.72013
Lower Minor - BlwGeorgiana,102,48,27688.76382
Lower Minor - SJ_JerseyPt,102,126,27857.36119
Lower Minor - Georgiana_Slough,102,85,28895.28934
Lower Minor - DeltaCross_Channel,102,77,29498.164
Lower Minor - YB_LisbonWeir,102,141,31172.83655
Lower Minor - Mok_NF,102,113,32912.83044
Lower Minor - AntiochBridge,102,15,34054.59092
Lower Minor - Mok_SF,102,115,34380.5219
Lower Minor - Antioch,102,14,35523.29926
Lower Minor - ChippsW,102,65,36864.18365
Lower Minor - ChippsE,102,64,37380.5798
Lower Minor - Freeport,102,79,37931.40954
Lower Minor - SJ_Dutch Slough,102,125,38132.61827
Lower Minor - SouthofBW,102,127,38579.40414
Lower Minor - Freeport Div.,102,80,38781.38222
Lower Minor - FreeportBr,102,81,38781.38222
Lower Minor - YB_LeveeMarker,102,139,39090.71028
Lower Minor - GeorgeMok,102,84,41745.91771
Lower Minor - Mok_NF_end,102,114,43596.25226
Lower Minor - Old River,102,119,47677.92022
Lower Minor - Mok_SF_end,102,117,49504.95554
Lower Minor - Mok_SF_Blw_Hwy12,102,116,49817.87128
Lower Minor - MiddleRiver,102,104,50219.7529
Lower Minor - SacTrawl2,102,123,52241.87277
Lower Minor - SacTrawl1,102,122,52592.13689
Lower Minor - YB_OldRiverRd,102,142,55010.34405
Lower Minor - I80_Br,102,95,56338.09366
Lower Minor - Benicia,102,34,57491.99321
Lower Minor - TowerBridge,102,138,57593.12646
Lower Minor - KnaggsRanch_BlwRel,102,97,58160.24162
Lower Minor - KnaggsRanch_Rel,102,98,58268.67641
Lower Minor - AR_Mouth,102,17,59845.19849
Lower Minor - AR_Upstream_Hwy80,102,20,66577.77352
Lower Minor - Butte6,102,61,67482.31361
Lower Minor - Abv_FremontWeir,102,3,68934.77967
Lower Minor - Blw_FRConf,102,37,68934.77967
Lower Minor - Blw_FremontWeir,102,38,68934.77967
Lower Minor - AR_Downstream_WattAve,102,16,73860.69839
Lower Minor - Knights_RST,102,99,74886.93679
Lower Minor - Butte5,102,60,77905.16925
Lower Minor - KnightsLandingBr,102,101,78184.13193
Lower Minor - BC_Beach,102,33,79624.5528
Lower Minor - KnightsLanding,102,100,80770.43708
Lower Minor - AR_RanchoCordova,102,18,85338.53123
Lower Minor - Butte4,102,59,85816.7409
Lower Minor - Butte3,102,58,87381.64897
Lower Minor - AR_Sunrise_Ramp,102,19,92058.8542
Lower Minor - Nimbus Hatchery RW,102,118,95760.03684
Lower Minor - StarBend,102,129,97445.58367
Lower Minor - BlwChinaBend,102,46,97839.59554
Lower Minor - Butte2,102,57,99436.52562
Lower Minor - FR Boyds Release,102,78,103754.9402
Lower Minor - BoydsPump,102,53,103992.5167
Lower Minor - Bullock Bend,102,54,104505.8451
Lower Minor - ShanghaiBend,102,124,108495.646
Lower Minor - AbvTisdale,102,9,109407.0209
Lower Minor - Butte1,102,56,110033.9161
Lower Minor - Butte0.5,102,55,110478.7463
Lower Minor - SutterBypass Weir2 RST,102,132,110524.0516
Lower Minor - GoldenGateE,102,86,113330.3455
Lower Minor - BlwTisdale,102,51,113832.0314
Lower Minor - GoldenGateW,102,87,114156.5116
Lower Minor - Abv Grimes,102,2,121423.1808
Lower Minor - Colusa BC3,102,69,127694.6034
Lower Minor - MeridanBr,102,103,131312.2528
Lower Minor - SunsetPumps,102,131,132004.7802
Lower Minor - Colusa BC2,102,68,133245.5918
Lower Minor - AbvColusaBr,102,7,141756.2357
Lower Minor - BlwMoulton,102,49,141756.2357
Lower Minor - CoxRiffle,102,70,146187.5009
Lower Minor - AbvColusaBrRT,102,8,148282.5556
Lower Minor - Gridley_Rel,102,88,149776.9555
Lower Minor - Colusa AC2,102,66,152544.9662
Lower Minor - Colusa AC3,102,67,165294.793
Lower Minor - BlwButteBr,102,45,172292.0338
Lower Minor - ButteBr,102,62,177976.1274
Lower Minor - BlwOrd,102,50,195478.4417
Lower Minor - Blw_IrvineFinch,102,40,228170.3874
Lower Minor - GCID_abv,102,82,237490.0523
Lower Minor - GCID_blw,102,83,237490.0523
Lower Minor - Abv_Otter_Island,102,4,252794.7983
Lower Minor - Abv_WoodsonBr,102,6,258617.9188
Lower Minor - DeerCk4,102,76,263301.1781
Lower Minor - DeerCk3,102,75,266357.9841
Lower Minor - DeerCk2,102,74,266653.5018
Lower Minor - DeerCk1,102,73,270337.0834
Lower Minor - DeerCk_RST,102,72,275209.3508
Lower Minor - Mill_Ck_Conf,102,105,275447.578
Lower Minor - MillCk3,102,110,277178.5915
Lower Minor - MillCk2,102,109,278396.5242
Lower Minor - MillCk1.5,102,108,282042.817
Lower Minor - MillCk1,102,107,283643.684
Lower Minor - Hunters,102,92,284153.1143
Lower Minor - MillCk_RST_Rel,102,106,284427.6034
Lower Minor - AntelopeConf,102,13,288890.9711
Lower Minor - Blw_Salt,102,42,290647.4281
Lower Minor - JV_Glide,102,96,292409.6365
Lower Minor - AntelopeCk2,102,12,292530.017
Lower Minor - Abv_RBPP,102,5,295024.2529
Lower Minor - RedBluffDivDam,102,120,295024.2529
Lower Minor - AntelopeCk1,102,11,297255.5898
Lower Minor - Adobe,102,10,302234.3338
Lower Minor - Blw_Paynes_Ck,102,41,310145.1873
Lower Minor - Battle_Conf,102,22,341283.3458
Lower Minor - BattleCk4,102,32,342203.0841
Lower Minor - BattleCk3,102,31,345281.1507
Lower Minor - BattleCk1_2014,102,27,347656.0401
Lower Minor - BattleCk2,102,28,348776.8617
Lower Minor - BattleCk_Bridge,102,23,349223.839
Lower Minor - BattleCk2_2014,102,29,350156.0243
Lower Minor - BattleCk1,102,26,350525.086
Lower Minor - BattleCk250BlwFL,102,30,350774.483
Lower Minor - BattleCk_CNFH,102,24,350886.0152
Lower Minor - BattleCk_RST_Rel,102,25,350931.2196
Lower Minor - BlwCowCr,102,47,355142.2835
Lower Minor - Blw_ClearCr,102,35,369854.8574
Lower Minor - Bonnyview_Rel,102,52,374809.2337
Lower Minor - Blw_Cypress,102,36,378392.9951
Lower Minor - Hwy 44 Bridge,102,93,382115.2793
Lower Minor - Caldwell Park_Rel,102,63,385632.4134
MeridanBr - MeridanBr,103,103,0
MeridanBr - Colusa BC3,103,69,3617.649379
MeridanBr - Colusa BC2,103,68,5384.138794
MeridanBr - Abv Grimes,103,2,9889.071956
MeridanBr - AbvColusaBr,103,7,16840.54889
MeridanBr - BlwMoulton,103,49,16840.54889
MeridanBr - AbvTisdale,103,9,21905.23194
MeridanBr - AbvColusaBrRT,103,8,23366.86882
MeridanBr - Colusa AC2,103,66,27629.27946
MeridanBr - SutterBypass Weir2 RST,103,132,29223.74543
MeridanBr - Butte0.5,103,55,29269.05074
MeridanBr - Butte1,103,56,29713.88099
MeridanBr - BlwTisdale,103,51,29895.99648
MeridanBr - Butte2,103,57,40311.27143
MeridanBr - Colusa AC3,103,67,40379.10619
MeridanBr - Bullock Bend,103,54,44265.02
MeridanBr - BlwButteBr,103,45,47376.347
MeridanBr - Butte4,103,59,48247.80705
MeridanBr - Butte3,103,58,49812.71511
MeridanBr - BlwChinaBend,103,46,50931.26958
MeridanBr - ButteBr,103,62,53060.44057
MeridanBr - Butte5,103,60,53407.08355
MeridanBr - Butte6,103,61,63829.93919
MeridanBr - Abv_FremontWeir,103,3,65482.35052
MeridanBr - Blw_FRConf,103,37,65482.35052
MeridanBr - Blw_FremontWeir,103,38,65482.35052
MeridanBr - KnightsLanding,103,100,68000.42803
MeridanBr - BlwOrd,103,50,70562.75492
MeridanBr - KnightsLandingBr,103,101,70586.73318
MeridanBr - KnaggsRanch_Rel,103,98,73043.5764
MeridanBr - KnaggsRanch_BlwRel,103,97,73152.01118
MeridanBr - Knights_RST,103,99,73883.92833
MeridanBr - BC_Beach,103,33,76172.12365
MeridanBr - YB_OldRiverRd,103,142,76301.90875
MeridanBr - YB_LeveeMarker,103,139,92221.54253
MeridanBr - StarBend,103,129,93993.15453
MeridanBr - AR_Mouth,103,17,97139.84004
MeridanBr - TowerBridge,103,138,98585.31374
MeridanBr - I80_Br,103,95,99840.34654
MeridanBr - YB_LisbonWeir,103,141,100139.4163
MeridanBr - FR Boyds Release,103,78,100302.5111
MeridanBr - BoydsPump,103,53,100540.0876
MeridanBr - Blw_IrvineFinch,103,40,103254.7006
MeridanBr - SacTrawl1,103,122,103586.3033
MeridanBr - AR_Upstream_Hwy80,103,20,103872.4151
MeridanBr - SacTrawl2,103,123,103936.5674
MeridanBr - ShanghaiBend,103,124,105043.2169
MeridanBr - AR_Downstream_WattAve,103,16,111155.3399
MeridanBr - GCID_abv,103,82,112574.3655
MeridanBr - GCID_blw,103,83,112574.3655
MeridanBr - ToeDrainRST,103,137,114811.2318
MeridanBr - Freeport Div.,103,80,117397.058
MeridanBr - FreeportBr,103,81,117397.058
MeridanBr - Freeport,103,79,118247.0307
MeridanBr - ToeDrainBase,103,136,121858.6276
MeridanBr - AR_RanchoCordova,103,18,122633.1728
MeridanBr - Abv_Otter_Island,103,4,127879.1115
MeridanBr - SunsetPumps,103,131,128552.3511
MeridanBr - AR_Sunrise_Ramp,103,19,129353.4957
MeridanBr - YB_LibertyIsBase,103,140,130459.3893
MeridanBr - Hood Release,103,90,130966.7201
MeridanBr - Hood_RT,103,91,131110.8028
MeridanBr - Lower Minor,103,102,131312.2528
MeridanBr - Above_Hood,103,1,131775.3867
MeridanBr - Hood,103,89,132475.0761
MeridanBr - Nimbus Hatchery RW,103,118,133054.6784
MeridanBr - Abv_WoodsonBr,103,6,133702.232
MeridanBr - Hwy84Ferry,103,94,134697.1505
MeridanBr - Blw_Hood,103,39,136210.4404
MeridanBr - BaseSutterSteam,103,21,136550.9985
MeridanBr - SR_Mouth,103,128,138050.1655
MeridanBr - DeerCk4,103,76,138385.4913
MeridanBr - RioVistaBr,103,121,138901.4848
MeridanBr - Blw_Sutter,103,44,139194.4409
MeridanBr - SutterSlough,103,133,139694.2145
MeridanBr - MinerNorth,103,111,141332.4183
MeridanBr - DeerCk3,103,75,141442.2973
MeridanBr - DeerCk2,103,74,141737.815
MeridanBr - MinorBlwSutter,103,112,141979.1951
MeridanBr - Blw_Steamboat,103,43,142054.2569
MeridanBr - SteamboatSlough,103,130,142299.7413
MeridanBr - CoxRiffle,103,70,142735.0717
MeridanBr - DeerCk1,103,73,145421.3966
MeridanBr - SutterSteamJunc,103,134,145797.2204
MeridanBr - Gridley_Rel,103,88,146324.5264
MeridanBr - ThreeMile,103,135,147630.5339
MeridanBr - DeerCk_RST,103,72,150293.664
MeridanBr - DeckerIsland,103,71,150302.7641
MeridanBr - Mill_Ck_Conf,103,105,150531.8913
MeridanBr - DeltaCross_Channel,103,77,150916.7203
MeridanBr - Georgiana_Slough,103,85,151481.39
MeridanBr - BlwGeorgiana,103,48,151645.7841
MeridanBr - MillCk3,103,110,152262.9047
MeridanBr - MillCk2,103,109,153480.8374
MeridanBr - Mok_NF,103,113,154331.3868
MeridanBr - SJ_JerseyPt,103,126,155647.2666
MeridanBr - Mok_SF,103,115,155799.0782
MeridanBr - MillCk1.5,103,108,157127.1302
MeridanBr - MillCk1,103,107,158727.9972
MeridanBr - Hunters,103,92,159237.4275
MeridanBr - MillCk_RST_Rel,103,106,159511.9166
MeridanBr - AntiochBridge,103,15,161844.4964
MeridanBr - Antioch,103,14,163313.2047
MeridanBr - AntelopeConf,103,13,163975.2843
MeridanBr - ChippsW,103,65,164654.0891
MeridanBr - ChippsE,103,64,165170.4852
MeridanBr - Blw_Salt,103,42,165731.7413
MeridanBr - SJ_Dutch Slough,103,125,165922.5237
