Name,OriginID,DestinationID,Total_Length_m
Freeport - KnaggsRanch_BlwRel,79,97,96091.65116
Freeport - KnaggsRanch_Rel,79,98,96200.08595
Freeport - Butte1,79,56,96968.69391
Freeport - Butte0.5,79,55,97413.52416
Freeport - SutterBypass Weir2 RST,79,132,97458.82947
Freeport - BlwTisdale,79,51,110241.7497
Freeport - SunsetPumps,79,131,116977.8003
Freeport - AbvTisdale,79,9,118232.5142
Freeport - Colusa BC2,79,68,120180.3697
Freeport - MeridanBr,79,103,125564.5085
Freeport - AbvColusaBr,79,7,128691.0135
Freeport - BlwMoulton,79,49,128691.0135
Freeport - Colusa BC3,79,69,129182.1579
Freeport - Abv Grimes,79,2,130248.6742
Freeport - CoxRiffle,79,70,131160.5209
Freeport - Gridley_Rel,79,88,134749.9756
Freeport - AbvColusaBrRT,79,8,135217.3335
Freeport - Colusa AC2,79,66,139479.7441
Freeport - GoldenGateE,79,86,147344.646
Freeport - GoldenGateW,79,87,148170.8121
Freeport - Colusa AC3,79,67,152229.5708
Freeport - BlwButteBr,79,45,159226.8116
Freeport - ButteBr,79,62,164910.9052
Freeport - BlwOrd,79,50,182413.2196
Freeport - Blw_IrvineFinch,79,40,215105.1652
Freeport - GCID_abv,79,82,224424.8302
Freeport - GCID_blw,79,83,224424.8302
Freeport - Abv_Otter_Island,79,4,239729.5761
Freeport - Abv_WoodsonBr,79,6,245552.6966
Freeport - DeerCk4,79,76,250235.9559
Freeport - DeerCk3,79,75,253292.762
Freeport - DeerCk2,79,74,253588.2797
Freeport - DeerCk1,79,73,257271.8612
Freeport - DeerCk_RST,79,72,262144.1286
Freeport - Mill_Ck_Conf,79,105,262382.3559
Freeport - MillCk3,79,110,264113.3693
Freeport - MillCk2,79,109,265331.3021
Freeport - MillCk1.5,79,108,268977.5948
Freeport - MillCk1,79,107,270578.4619
Freeport - Hunters,79,92,271087.8922
Freeport - MillCk_RST_Rel,79,106,271362.3813
Freeport - AntelopeConf,79,13,275825.7489
Freeport - Blw_Salt,79,42,277582.2059
Freeport - JV_Glide,79,96,279344.4143
Freeport - AntelopeCk2,79,12,279464.7948
Freeport - Abv_RBPP,79,5,281959.0307
Freeport - RedBluffDivDam,79,120,281959.0307
Freeport - AntelopeCk1,79,11,284190.3677
Freeport - Adobe,79,10,289169.1116
Freeport - Blw_Paynes_Ck,79,41,297079.9651
Freeport - Battle_Conf,79,22,328218.1237
Freeport - BattleCk4,79,32,329137.862
Freeport - BattleCk3,79,31,332215.9285
Freeport - BattleCk1_2014,79,27,334590.818
Freeport - BattleCk2,79,28,335711.6396
Freeport - BattleCk_Bridge,79,23,336158.6168
Freeport - BattleCk2_2014,79,29,337090.8021
Freeport - BattleCk1,79,26,337459.8638
Freeport - BattleCk250BlwFL,79,30,337709.2609
Freeport - BattleCk_CNFH,79,24,337820.7931
Freeport - BattleCk_RST_Rel,79,25,337865.9975
Freeport - BlwCowCr,79,47,342077.0613
Freeport - Blw_ClearCr,79,35,356789.6352
Freeport - Bonnyview_Rel,79,52,361744.0116
Freeport - Blw_Cypress,79,36,365327.773
Freeport - Hwy 44 Bridge,79,93,369050.0572
Freeport - Caldwell Park_Rel,79,63,372567.1912
Freeport Div. - Freeport Div.,80,80,0
Freeport Div. - FreeportBr,80,81,0
Freeport Div. - Freeport,80,79,849.9726759
Freeport Div. - SacTrawl2,80,123,13460.49055
Freeport Div. - Hood Release,80,90,13569.66209
Freeport Div. - Hood_RT,80,91,13713.74482
Freeport Div. - SacTrawl1,80,122,13810.75467
Freeport Div. - Above_Hood,80,1,14378.32869
Freeport Div. - Hood,80,89,15078.0181
Freeport Div. - I80_Br,80,95,17556.71144
Freeport Div. - TowerBridge,80,138,18811.74424
Freeport Div. - Blw_Hood,80,39,18813.38237
Freeport Div. - AR_Mouth,80,17,21063.81627
Freeport Div. - Blw_Sutter,80,44,21797.3829
Freeport Div. - SutterSlough,80,133,22297.15651
Freeport Div. - Blw_Steamboat,80,43,24657.19895
Freeport Div. - SteamboatSlough,80,130,24902.68328
Freeport Div. - AR_Upstream_Hwy80,80,20,27796.3913
Freeport Div. - MinorBlwSutter,80,112,28667.34964
Freeport Div. - MinerNorth,80,111,28761.2167
Freeport Div. - SutterSteamJunc,80,134,31492.49074
Freeport Div. - Georgiana_Slough,80,85,34084.33204
Freeport Div. - BlwGeorgiana,80,48,34248.72614
Freeport Div. - AR_Downstream_WattAve,80,16,35079.31617
Freeport Div. - Lower Minor,80,102,38781.38222
Freeport Div. - YB_LibertyIsBase,80,140,41450.86611
Freeport Div. - BaseSutterSteam,80,21,41645.38126
Freeport Div. - Hwy84Ferry,80,94,43499.22929
Freeport Div. - SR_Mouth,80,128,45124.53317
Freeport Div. - RioVistaBr,80,121,45975.85256
Freeport Div. - AR_RanchoCordova,80,18,46557.14901
Freeport Div. - ToeDrainBase,80,136,48235.00746
Freeport Div. - Abv_FremontWeir,80,3,51914.70746
Freeport Div. - Blw_FRConf,80,37,51914.70746
Freeport Div. - Blw_FremontWeir,80,38,51914.70746
Freeport Div. - GeorgeMok,80,84,52896.93431
Freeport Div. - AR_Sunrise_Ramp,80,19,53277.47198
Freeport Div. - Butte6,80,61,53567.11879
Freeport Div. - ThreeMile,80,135,54704.90165
Freeport Div. - ToeDrainRST,80,137,55282.40317
Freeport Div. - SouthofBW,80,127,56063.44787
Freeport Div. - Mok_NF_end,80,114,56323.52586
Freeport Div. - Nimbus Hatchery RW,80,118,56978.65462
Freeport Div. - DeckerIsland,80,71,57377.13184
Freeport Div. - SJ_JerseyPt,80,126,62721.63434
Freeport Div. - Mok_SF_Blw_Hwy12,80,116,63092.69984
Freeport Div. - BC_Beach,80,33,63747.60019
Freeport Div. - Mok_SF_end,80,117,63872.48891
Freeport Div. - Butte5,80,60,63989.97443
Freeport Div. - Knights_RST,80,99,65403.84513
Freeport Div. - KnightsLandingBr,80,101,68701.04028
Freeport Div. - AntiochBridge,80,15,68918.86407
Freeport Div. - Mok_NF,80,113,69253.42791
Freeport Div. - YB_LisbonWeir,80,141,69954.21877
Freeport Div. - Antioch,80,14,70387.57242
Freeport Div. - Mok_SF,80,115,71040.75654
Freeport Div. - KnightsLanding,80,100,71287.34543
Freeport Div. - ChippsW,80,65,71728.45681
Freeport Div. - Butte4,80,59,71901.54608
Freeport Div. - ChippsE,80,64,72244.85296
Freeport Div. - DeltaCross_Channel,80,77,72668.09436
Freeport Div. - SJ_Dutch Slough,80,125,72996.89143
Freeport Div. - Butte3,80,58,73466.45415
Freeport Div. - YB_LeveeMarker,80,139,77872.0925
Freeport Div. - StarBend,80,129,81568.63107
Freeport Div. - Old River,80,119,82180.87367
Freeport Div. - MiddleRiver,80,104,83337.05996
Freeport Div. - Butte2,80,57,85521.3308
Freeport Div. - FR Boyds Release,80,78,87877.98761
Freeport Div. - BoydsPump,80,53,88115.56411
Freeport Div. - BlwChinaBend,80,46,88356.50388
Freeport Div. - Benicia,80,34,92356.26637
Freeport Div. - ShanghaiBend,80,124,92618.69341
Freeport Div. - YB_OldRiverRd,80,142,93791.72627
Freeport Div. - Bullock Bend,80,54,95022.75346
Freeport Div. - Butte1,80,56,96118.72123
Freeport Div. - Butte0.5,80,55,96563.55148
Freeport Div. - SutterBypass Weir2 RST,80,132,96608.8568
Freeport Div. - KnaggsRanch_BlwRel,80,97,96941.62384
Freeport Div. - KnaggsRanch_Rel,80,98,97050.05862
Freeport Div. - BlwTisdale,80,51,109391.777
Freeport Div. - SunsetPumps,80,131,116127.8276
Freeport Div. - AbvTisdale,80,9,117382.5415
Freeport Div. - Colusa BC2,80,68,119330.397
Freeport Div. - MeridanBr,80,103,124714.5358
Freeport Div. - AbvColusaBr,80,7,127841.0408
Freeport Div. - BlwMoulton,80,49,127841.0408
Freeport Div. - Colusa BC3,80,69,128332.1852
Freeport Div. - Abv Grimes,80,2,129398.7015
Freeport Div. - CoxRiffle,80,70,130310.5483
Freeport Div. - Gridley_Rel,80,88,133900.0029
Freeport Div. - AbvColusaBrRT,80,8,134367.3608
Freeport Div. - Colusa AC2,80,66,138629.7714
Freeport Div. - GoldenGateE,80,86,148194.6187
Freeport Div. - GoldenGateW,80,87,149020.7847
Freeport Div. - Colusa AC3,80,67,151379.5982
Freeport Div. - BlwButteBr,80,45,158376.839
Freeport Div. - ButteBr,80,62,164060.9325
Freeport Div. - BlwOrd,80,50,181563.2469
Freeport Div. - Blw_IrvineFinch,80,40,214255.1926
Freeport Div. - GCID_abv,80,82,223574.8575
Freeport Div. - GCID_blw,80,83,223574.8575
Freeport Div. - Abv_Otter_Island,80,4,238879.6034
Freeport Div. - Abv_WoodsonBr,80,6,244702.7239
Freeport Div. - DeerCk4,80,76,249385.9832
Freeport Div. - DeerCk3,80,75,252442.7893
Freeport Div. - DeerCk2,80,74,252738.307
Freeport Div. - DeerCk1,80,73,256421.8886
Freeport Div. - DeerCk_RST,80,72,261294.156
Freeport Div. - Mill_Ck_Conf,80,105,261532.3832
Freeport Div. - MillCk3,80,110,263263.3966
Freeport Div. - MillCk2,80,109,264481.3294
Freeport Div. - MillCk1.5,80,108,268127.6221
Freeport Div. - MillCk1,80,107,269728.4892
Freeport Div. - Hunters,80,92,270237.9195
Freeport Div. - MillCk_RST_Rel,80,106,270512.4086
Freeport Div. - AntelopeConf,80,13,274975.7763
Freeport Div. - Blw_Salt,80,42,276732.2332
Freeport Div. - JV_Glide,80,96,278494.4416
Freeport Div. - AntelopeCk2,80,12,278614.8221
Freeport Div. - Abv_RBPP,80,5,281109.058
Freeport Div. - RedBluffDivDam,80,120,281109.058
Freeport Div. - AntelopeCk1,80,11,283340.395
Freeport Div. - Adobe,80,10,288319.1389
Freeport Div. - Blw_Paynes_Ck,80,41,296229.9924
Freeport Div. - Battle_Conf,80,22,327368.151
Freeport Div. - BattleCk4,80,32,328287.8893
Freeport Div. - BattleCk3,80,31,331365.9559
Freeport Div. - BattleCk1_2014,80,27,333740.8453
Freeport Div. - BattleCk2,80,28,334861.6669
Freeport Div. - BattleCk_Bridge,80,23,335308.6442
Freeport Div. - BattleCk2_2014,80,29,336240.8295
Freeport Div. - BattleCk1,80,26,336609.8911
Freeport Div. - BattleCk250BlwFL,80,30,336859.2882
Freeport Div. - BattleCk_CNFH,80,24,336970.8204
Freeport Div. - BattleCk_RST_Rel,80,25,337016.0248
Freeport Div. - BlwCowCr,80,47,341227.0887
Freeport Div. - Blw_ClearCr,80,35,355939.6625
Freeport Div. - Bonnyview_Rel,80,52,360894.0389
Freeport Div. - Blw_Cypress,80,36,364477.8003
Freeport Div. - Hwy 44 Bridge,80,93,368200.0845
Freeport Div. - Caldwell Park_Rel,80,63,371717.2185
FreeportBr - Freeport Div.,81,80,0
FreeportBr - FreeportBr,81,81,0
FreeportBr - Freeport,81,79,849.9726759
FreeportBr - SacTrawl2,81,123,13460.49055
FreeportBr - Hood Release,81,90,13569.66209
FreeportBr - Hood_RT,81,91,13713.74482
FreeportBr - SacTrawl1,81,122,13810.75467
FreeportBr - Above_Hood,81,1,14378.32869
FreeportBr - Hood,81,89,15078.0181
FreeportBr - I80_Br,81,95,17556.71144
FreeportBr - TowerBridge,81,138,18811.74424
FreeportBr - Blw_Hood,81,39,18813.38237
FreeportBr - AR_Mouth,81,17,21063.81627
FreeportBr - Blw_Sutter,81,44,21797.3829
FreeportBr - SutterSlough,81,133,22297.15651
FreeportBr - Blw_Steamboat,81,43,24657.19895
FreeportBr - SteamboatSlough,81,130,24902.68328
FreeportBr - AR_Upstream_Hwy80,81,20,27796.3913
FreeportBr - MinorBlwSutter,81,112,28667.34964
FreeportBr - MinerNorth,81,111,28761.2167
FreeportBr - SutterSteamJunc,81,134,31492.49074
FreeportBr - Georgiana_Slough,81,85,34084.33204
FreeportBr - BlwGeorgiana,81,48,34248.72614
FreeportBr - AR_Downstream_WattAve,81,16,35079.31617
FreeportBr - Lower Minor,81,102,38781.38222
FreeportBr - YB_LibertyIsBase,81,140,41450.86611
FreeportBr - BaseSutterSteam,81,21,41645.38126
FreeportBr - Hwy84Ferry,81,94,43499.22929
FreeportBr - SR_Mouth,81,128,45124.53317
FreeportBr - RioVistaBr,81,121,45975.85256
FreeportBr - AR_RanchoCordova,81,18,46557.14901
FreeportBr - ToeDrainBase,81,136,48235.00746
FreeportBr - Abv_FremontWeir,81,3,51914.70746
FreeportBr - Blw_FRConf,81,37,51914.70746
FreeportBr - Blw_FremontWeir,81,38,51914.70746
FreeportBr - GeorgeMok,81,84,52896.93431
FreeportBr - AR_Sunrise_Ramp,81,19,53277.47198
FreeportBr - Butte6,81,61,53567.11879
FreeportBr - ThreeMile,81,135,54704.90165
FreeportBr - ToeDrainRST,81,137,55282.40317
FreeportBr - SouthofBW,81,127,56063.44787
FreeportBr - Mok_NF_end,81,114,56323.52586
FreeportBr - Nimbus Hatchery RW,81,118,56978.65462
FreeportBr - DeckerIsland,81,71,57377.13184
FreeportBr - SJ_JerseyPt,81,126,62721.63434
FreeportBr - Mok_SF_Blw_Hwy12,81,116,63092.69984
FreeportBr - BC_Beach,81,33,63747.60019
FreeportBr - Mok_SF_end,81,117,63872.48891
FreeportBr - Butte5,81,60,63989.97443
FreeportBr - Knights_RST,81,99,65403.84513
FreeportBr - KnightsLandingBr,81,101,68701.04028
FreeportBr - AntiochBridge,81,15,68918.86407
FreeportBr - Mok_NF,81,113,69253.42791
FreeportBr - YB_LisbonWeir,81,141,69954.21877
FreeportBr - Antioch,81,14,70387.57242
FreeportBr - Mok_SF,81,115,71040.75654
FreeportBr - KnightsLanding,81,100,71287.34543
FreeportBr - ChippsW,81,65,71728.45681
FreeportBr - Butte4,81,59,71901.54608
FreeportBr - ChippsE,81,64,72244.85296
FreeportBr - DeltaCross_Channel,81,77,72668.09436
FreeportBr - SJ_Dutch Slough,81,125,72996.89143
FreeportBr - Butte3,81,58,73466.45415
FreeportBr - YB_LeveeMarker,81,139,77872.0925
FreeportBr - StarBend,81,129,81568.63107
FreeportBr - Old River,81,119,82180.87367
FreeportBr - MiddleRiver,81,104,83337.05996
FreeportBr - Butte2,81,57,85521.3308
FreeportBr - FR Boyds Release,81,78,87877.98761
FreeportBr - BoydsPump,81,53,88115.56411
FreeportBr - BlwChinaBend,81,46,88356.50388
FreeportBr - Benicia,81,34,92356.26637
FreeportBr - ShanghaiBend,81,124,92618.69341
FreeportBr - YB_OldRiverRd,81,142,93791.72627
FreeportBr - Bullock Bend,81,54,95022.75346
FreeportBr - Butte1,81,56,96118.72123
FreeportBr - Butte0.5,81,55,96563.55148
FreeportBr - SutterBypass Weir2 RST,81,132,96608.8568
FreeportBr - KnaggsRanch_BlwRel,81,97,96941.62384
FreeportBr - KnaggsRanch_Rel,81,98,97050.05862
FreeportBr - BlwTisdale,81,51,109391.777
FreeportBr - SunsetPumps,81,131,116127.8276
FreeportBr - AbvTisdale,81,9,117382.5415
FreeportBr - Colusa BC2,81,68,119330.397
FreeportBr - MeridanBr,81,103,124714.5358
FreeportBr - AbvColusaBr,81,7,127841.0408
FreeportBr - BlwMoulton,81,49,127841.0408
FreeportBr - Colusa BC3,81,69,128332.1852
FreeportBr - Abv Grimes,81,2,129398.7015
FreeportBr - CoxRiffle,81,70,130310.5483
FreeportBr - Gridley_Rel,81,88,133900.0029
FreeportBr - AbvColusaBrRT,81,8,134367.3608
FreeportBr - Colusa AC2,81,66,138629.7714
FreeportBr - GoldenGateE,81,86,148194.6187
FreeportBr - GoldenGateW,81,87,149020.7847
FreeportBr - Colusa AC3,81,67,151379.5982
FreeportBr - BlwButteBr,81,45,158376.839
FreeportBr - ButteBr,81,62,164060.9325
FreeportBr - BlwOrd,81,50,181563.2469
FreeportBr - Blw_IrvineFinch,81,40,214255.1926
FreeportBr - GCID_abv,81,82,223574.8575
FreeportBr - GCID_blw,81,83,223574.8575
FreeportBr - Abv_Otter_Island,81,4,238879.6034
FreeportBr - Abv_WoodsonBr,81,6,244702.7239
FreeportBr - DeerCk4,81,76,249385.9832
FreeportBr - DeerCk3,81,75,252442.7893
FreeportBr - DeerCk2,81,74,252738.307
FreeportBr - DeerCk1,81,73,256421.8886
FreeportBr - DeerCk_RST,81,72,261294.156
FreeportBr - Mill_Ck_Conf,81,105,261532.3832
FreeportBr - MillCk3,81,110,263263.3966
FreeportBr - MillCk2,81,109,264481.3294
FreeportBr - MillCk1.5,81,108,268127.6221
FreeportBr - MillCk1,81,107,269728.4892
FreeportBr - Hunters,81,92,270237.9195
FreeportBr - MillCk_RST_Rel,81,106,270512.4086
FreeportBr - AntelopeConf,81,13,274975.7763
FreeportBr - Blw_Salt,81,42,276732.2332
FreeportBr - JV_Glide,81,96,278494.4416
FreeportBr - AntelopeCk2,81,12,278614.8221
FreeportBr - Abv_RBPP,81,5,281109.058
FreeportBr - RedBluffDivDam,81,120,281109.058
FreeportBr - AntelopeCk1,81,11,283340.395
FreeportBr - Adobe,81,10,288319.1389
FreeportBr - Blw_Paynes_Ck,81,41,296229.9924
FreeportBr - Battle_Conf,81,22,327368.151
FreeportBr - BattleCk4,81,32,328287.8893
FreeportBr - BattleCk3,81,31,331365.9559
FreeportBr - BattleCk1_2014,81,27,333740.8453
FreeportBr - BattleCk2,81,28,334861.6669
FreeportBr - BattleCk_Bridge,81,23,335308.6442
FreeportBr - BattleCk2_2014,81,29,336240.8295
FreeportBr - BattleCk1,81,26,336609.8911
FreeportBr - BattleCk250BlwFL,81,30,336859.2882
FreeportBr - BattleCk_CNFH,81,24,336970.8204
FreeportBr - BattleCk_RST_Rel,81,25,337016.0248
FreeportBr - BlwCowCr,81,47,341227.0887
FreeportBr - Blw_ClearCr,81,35,355939.6625
FreeportBr - Bonnyview_Rel,81,52,360894.0389
FreeportBr - Blw_Cypress,81,36,364477.8003
FreeportBr - Hwy 44 Bridge,81,93,368200.0845
FreeportBr - Caldwell Park_Rel,81,63,371717.2185
GCID_abv - GCID_abv,82,82,0
GCID_abv - GCID_blw,82,83,0
GCID_abv - Blw_IrvineFinch,82,40,9319.664933
GCID_abv - Abv_Otter_Island,82,4,15304.74594
GCID_abv - Abv_WoodsonBr,82,6,21127.86645
GCID_abv - DeerCk4,82,76,25811.12575
GCID_abv - DeerCk3,82,75,28867.9318
GCID_abv - DeerCk2,82,74,29163.44949
GCID_abv - DeerCk1,82,73,32847.03106
GCID_abv - DeerCk_RST,82,72,37719.29847
GCID_abv - Mill_Ck_Conf,82,105,37957.52572
GCID_abv - MillCk3,82,110,39688.53913
GCID_abv - MillCk2,82,109,40906.47189
GCID_abv - BlwOrd,82,50,42011.61062
GCID_abv - MillCk1.5,82,108,44552.76464
GCID_abv - MillCk1,82,107,46153.63168
GCID_abv - Hunters,82,92,46663.06198
GCID_abv - MillCk_RST_Rel,82,106,46937.5511
GCID_abv - AntelopeConf,82,13,51400.91876
GCID_abv - Blw_Salt,82,42,53157.37573
GCID_abv - JV_Glide,82,96,54919.58414
GCID_abv - AntelopeCk2,82,12,55039.96463
GCID_abv - Abv_RBPP,82,5,57534.20054
GCID_abv - RedBluffDivDam,82,120,57534.20054
GCID_abv - ButteBr,82,62,59513.92497
GCID_abv - AntelopeCk1,82,11,59765.53749
GCID_abv - Adobe,82,10,64744.28145
GCID_abv - BlwButteBr,82,45,65198.01854
GCID_abv - Colusa AC3,82,67,72195.25935
GCID_abv - Blw_Paynes_Ck,82,41,72655.13495
GCID_abv - Colusa AC2,82,66,84945.08608
GCID_abv - AbvColusaBrRT,82,8,89207.49672
GCID_abv - AbvColusaBr,82,7,95733.81665
GCID_abv - BlwMoulton,82,49,95733.81665
GCID_abv - Battle_Conf,82,22,103793.2935
GCID_abv - BattleCk4,82,32,104713.0318
GCID_abv - Colusa BC2,82,68,107190.2267
GCID_abv - BattleCk3,82,31,107791.0984
GCID_abv - BattleCk1_2014,82,27,110165.9878
GCID_abv - BattleCk2,82,28,111286.8094
GCID_abv - BattleCk_Bridge,82,23,111733.7867
GCID_abv - MeridanBr,82,103,112574.3655
GCID_abv - BattleCk2_2014,82,29,112665.972
GCID_abv - BattleCk1,82,26,113035.0336
GCID_abv - BattleCk250BlwFL,82,30,113284.4307
GCID_abv - BattleCk_CNFH,82,24,113395.9629
GCID_abv - BattleCk_RST_Rel,82,25,113441.1673
GCID_abv - Colusa BC3,82,69,116192.0149
GCID_abv - BlwCowCr,82,47,117652.2312
GCID_abv - Abv Grimes,82,2,122463.4375
GCID_abv - SutterBypass Weir2 RST,82,132,128084.0671
GCID_abv - Butte0.5,82,55,128129.3724
GCID_abv - Butte1,82,56,128574.2027
GCID_abv - Blw_ClearCr,82,35,132364.8051
GCID_abv - AbvTisdale,82,9,134479.5975
GCID_abv - Bonnyview_Rel,82,52,137319.1814
GCID_abv - Butte2,82,57,139171.5931
GCID_abv - Blw_Cypress,82,36,140902.9428
GCID_abv - BlwTisdale,82,51,142470.362
GCID_abv - Hwy 44 Bridge,82,93,144625.227
GCID_abv - Caldwell Park_Rel,82,63,148142.361
GCID_abv - Butte3,82,58,151226.4698
GCID_abv - Butte4,82,59,152791.3778
GCID_abv - Bullock Bend,82,54,156839.3855
GCID_abv - Butte5,82,60,159584.8831
GCID_abv - BlwChinaBend,82,46,163505.6351
GCID_abv - Butte6,82,61,170007.7387
GCID_abv - Abv_FremontWeir,82,3,171660.15
GCID_abv - Blw_FRConf,82,37,171660.15
GCID_abv - Blw_FremontWeir,82,38,171660.15
GCID_abv - KnightsLanding,82,100,180574.7936
GCID_abv - Knights_RST,82,99,182044.4103
GCID_abv - BC_Beach,82,33,182349.9232
GCID_abv - KnightsLandingBr,82,101,183161.0987
GCID_abv - StarBend,82,129,200170.954
GCID_abv - AR_Mouth,82,17,203317.6396
GCID_abv - TowerBridge,82,138,204763.1133
GCID_abv - I80_Br,82,95,206018.1461
GCID_abv - FR Boyds Release,82,78,206480.3106
GCID_abv - BoydsPump,82,53,206717.8871
GCID_abv - SacTrawl1,82,122,209764.1028
GCID_abv - AR_Upstream_Hwy80,82,20,210050.2146
GCID_abv - SacTrawl2,82,123,210114.3669
GCID_abv - ShanghaiBend,82,124,211221.0164
GCID_abv - AR_Downstream_WattAve,82,16,217333.1395
GCID_abv - Freeport Div.,82,80,223574.8575
GCID_abv - FreeportBr,82,81,223574.8575
GCID_abv - Freeport,82,79,224424.8302
GCID_abv - AR_RanchoCordova,82,18,228810.9723
GCID_abv - SunsetPumps,82,131,234730.1506
GCID_abv - AR_Sunrise_Ramp,82,19,235531.2953
GCID_abv - Hood Release,82,90,237144.5196
GCID_abv - Hood_RT,82,91,237288.6023
GCID_abv - Above_Hood,82,1,237953.1862
GCID_abv - Hood,82,89,238652.8756
GCID_abv - Nimbus Hatchery RW,82,118,239232.4779
GCID_abv - Blw_Hood,82,39,242388.2399
GCID_abv - Blw_Sutter,82,44,245372.2404
GCID_abv - SutterSlough,82,133,245872.014
GCID_abv - Blw_Steamboat,82,43,248232.0564
GCID_abv - SteamboatSlough,82,130,248477.5408
GCID_abv - CoxRiffle,82,70,248912.8712
GCID_abv - MinorBlwSutter,82,112,252242.2071
GCID_abv - MinerNorth,82,111,252336.0742
GCID_abv - Gridley_Rel,82,88,252502.3259
GCID_abv - SutterSteamJunc,82,134,255067.3482
GCID_abv - Georgiana_Slough,82,85,257659.1895
GCID_abv - BlwGeorgiana,82,48,257823.5836
GCID_abv - Lower Minor,82,102,262356.2397
GCID_abv - YB_LibertyIsBase,82,140,265025.7236
GCID_abv - BaseSutterSteam,82,21,265220.2388
GCID_abv - Hwy84Ferry,82,94,267074.0868
GCID_abv - SR_Mouth,82,128,268699.3907
GCID_abv - RioVistaBr,82,121,269550.7101
GCID_abv - ToeDrainBase,82,136,271809.865
GCID_abv - GeorgeMok,82,84,276471.7918
GCID_abv - ThreeMile,82,135,278279.7592
GCID_abv - ToeDrainRST,82,137,278857.2607
GCID_abv - SouthofBW,82,127,279638.3054
GCID_abv - Mok_NF_end,82,114,279898.3834
GCID_abv - DeckerIsland,82,71,280951.9893
GCID_abv - SJ_JerseyPt,82,126,286296.4918
GCID_abv - Mok_SF_Blw_Hwy12,82,116,286667.5573
GCID_abv - Mok_SF_end,82,117,287447.3464
GCID_abv - AntiochBridge,82,15,292493.7216
GCID_abv - Mok_NF,82,113,292828.2854
GCID_abv - YB_LisbonWeir,82,141,293529.0763
GCID_abv - Antioch,82,14,293962.4299
GCID_abv - Mok_SF,82,115,294615.614
GCID_abv - ChippsW,82,65,295303.3143
GCID_abv - ChippsE,82,64,295819.7105
GCID_abv - DeltaCross_Channel,82,77,296242.9519
GCID_abv - SJ_Dutch Slough,82,125,296571.7489
GCID_abv - YB_LeveeMarker,82,139,301446.95
GCID_abv - Old River,82,119,305755.7312
GCID_abv - MiddleRiver,82,104,306911.9175
GCID_abv - Benicia,82,34,315931.1239
GCID_abv - YB_OldRiverRd,82,142,317366.5838
GCID_abv - KnaggsRanch_BlwRel,82,97,320516.4813
GCID_abv - KnaggsRanch_Rel,82,98,320624.9161
GCID_abv - GoldenGateE,82,86,371769.4762
GCID_abv - GoldenGateW,82,87,372595.6422
GCID_blw - GCID_abv,83,82,0
GCID_blw - GCID_blw,83,83,0
GCID_blw - Blw_IrvineFinch,83,40,9319.664933
GCID_blw - Abv_Otter_Island,83,4,15304.74594
GCID_blw - Abv_WoodsonBr,83,6,21127.86645
GCID_blw - DeerCk4,83,76,25811.12575
GCID_blw - DeerCk3,83,75,28867.9318
GCID_blw - DeerCk2,83,74,29163.44949
GCID_blw - DeerCk1,83,73,32847.03106
GCID_blw - DeerCk_RST,83,72,37719.29847
GCID_blw - Mill_Ck_Conf,83,105,37957.52572
GCID_blw - MillCk3,83,110,39688.53913
GCID_blw - MillCk2,83,109,40906.47189
GCID_blw - BlwOrd,83,50,42011.61062
GCID_blw - MillCk1.5,83,108,44552.76464
GCID_blw - MillCk1,83,107,46153.63168
GCID_blw - Hunters,83,92,46663.06198
GCID_blw - MillCk_RST_Rel,83,106,46937.5511
GCID_blw - AntelopeConf,83,13,51400.91876
GCID_blw - Blw_Salt,83,42,53157.37573
GCID_blw - JV_Glide,83,96,54919.58414
GCID_blw - AntelopeCk2,83,12,55039.96463
GCID_blw - Abv_RBPP,83,5,57534.20054
GCID_blw - RedBluffDivDam,83,120,57534.20054
GCID_blw - ButteBr,83,62,59513.92497
GCID_blw - AntelopeCk1,83,11,59765.53749
GCID_blw - Adobe,83,10,64744.28145
GCID_blw - BlwButteBr,83,45,65198.01854
GCID_blw - Colusa AC3,83,67,72195.25935
GCID_blw - Blw_Paynes_Ck,83,41,72655.13495
GCID_blw - Colusa AC2,83,66,84945.08608
GCID_blw - AbvColusaBrRT,83,8,89207.49672
GCID_blw - AbvColusaBr,83,7,95733.81665
GCID_blw - BlwMoulton,83,49,95733.81665
GCID_blw - Battle_Conf,83,22,103793.2935
GCID_blw - BattleCk4,83,32,104713.0318
GCID_blw - Colusa BC2,83,68,107190.2267
GCID_blw - BattleCk3,83,31,107791.0984
GCID_blw - BattleCk1_2014,83,27,110165.9878
GCID_blw - BattleCk2,83,28,111286.8094
GCID_blw - BattleCk_Bridge,83,23,111733.7867
GCID_blw - MeridanBr,83,103,112574.3655
GCID_blw - BattleCk2_2014,83,29,112665.972
GCID_blw - BattleCk1,83,26,113035.0336
GCID_blw - BattleCk250BlwFL,83,30,113284.4307
GCID_blw - BattleCk_CNFH,83,24,113395.9629
GCID_blw - BattleCk_RST_Rel,83,25,113441.1673
GCID_blw - Colusa BC3,83,69,116192.0149
GCID_blw - BlwCowCr,83,47,117652.2312
GCID_blw - Abv Grimes,83,2,122463.4375
GCID_blw - SutterBypass Weir2 RST,83,132,128084.0671
GCID_blw - Butte0.5,83,55,128129.3724
GCID_blw - Butte1,83,56,128574.2027
GCID_blw - Blw_ClearCr,83,35,132364.8051
